customer_id,synthetic_archetype,age,region,occupation,monthly_income,tenure_months,checking_balance,savings_balance,investment_balance,credit_card_limit,credit_utilization,loan_balance,delinquency_events_12m,has_credit_card,has_savings,has_investments,has_personal_loan,has_insurance,has_mortgage
CLI003790,Tradicional Essencial,41,Sudeste,Assalariado,3639.29,303,47.1,15090.3,8596.02,5996.23,0.115,0.0,1,1,1,0,0,0,0
CLI003791,Digital Multirrelacionado,40,Norte,Assalariado,9712.48,63,5979.52,9328.64,17917.53,19491.83,0.205,16380.68,0,1,1,1,1,1,0
CLI003792,Digital Multirrelacionado,33,Nordeste,Assalariado,10513.11,65,4597.06,15107.41,30800.49,16768.14,0.451,24888.11,0,1,1,1,0,0,0
CLI003793,Alta Renda Investidor,50,Sudeste,Assalariado,22179.85,205,10020.84,11090.43,500959.44,27621.01,0.038,11305.68,0,1,1,1,0,1,1
CLI003794,Digital Multirrelacionado,40,Centro-Oeste,Aposentado,8675.38,44,7637.72,7297.0,0.0,19879.79,0.41,27437.8,0,1,1,1,1,0,1
CLI003795,Crédito Intensivo,38,Norte,Servidor público,4764.95,25,1844.98,4182.22,0.0,13104.63,0.8999,33303.95,2,1,1,0,0,1,0
CLI003796,Tradicional Essencial,52,Sudeste,Assalariado,2817.01,207,5353.99,20115.18,0.0,6749.15,0.5057,4509.31,0,0,1,0,0,0,0
CLI003797,Tradicional Essencial,54,Sul,Servidor público,3902.61,9,2700.69,0.0,2576.62,7054.6,0.2735,0.0,0,0,1,0,0,0,0
CLI003798,Tradicional Essencial,63,Sudeste,Aposentado,5523.93,108,11462.03,1661.03,621.32,11684.39,0.3514,11430.96,1,1,1,1,0,0,0
CLI003799,Crédito Intensivo,35,Nordeste,Assalariado,5555.22,1,0.0,0.0,0.0,11038.69,0.8147,59618.71,2,1,0,0,1,1,1
CLI003800,Digital Multirrelacionado,36,Sudeste,Assalariado,9247.53,40,1803.04,6492.31,1229.56,14413.49,0.4831,9178.02,0,1,1,1,1,0,1
CLI003801,Alta Renda Investidor,40,Sudeste,Empresário,10381.37,228,26272.22,68896.94,269800.99,37435.26,0.2657,32039.11,0,1,1,1,0,1,0
CLI003802,Digital Multirrelacionado,25,Sudeste,Servidor público,10156.4,32,5875.5,8329.54,44178.27,11437.97,0.2121,15081.09,0,1,1,1,0,1,0
CLI003803,Digital Multirrelacionado,41,Sudeste,Assalariado,8377.1,47,6480.41,29515.12,24987.56,5141.86,0.4559,20130.16,0,1,1,1,0,1,0
CLI003804,Digital Multirrelacionado,26,Sudeste,Assalariado,10440.75,36,7711.68,12154.45,24514.14,11863.74,0.3804,20296.33,0,1,1,1,0,0,0
CLI003805,Alta Renda Investidor,53,Nordeste,Empresário,28039.59,119,12045.82,31808.99,6847.42,30521.08,0.1869,38679.83,0,1,1,1,0,1,0
CLI003806,Digital Multirrelacionado,37,Sudeste,Assalariado,8283.77,34,3011.66,11205.39,,12471.63,0.1706,0.0,0,1,1,1,0,1,0
CLI003807,Tradicional Essencial,49,Centro-Oeste,Assalariado,2440.23,173,1918.08,,0.0,5122.59,0.3263,29293.12,2,0,0,0,0,0,0
CLI003808,Tradicional Essencial,50,Sudeste,Aposentado,3937.57,115,827.36,0.0,7180.14,5642.7,0.423,6245.99,1,1,1,0,0,0,0
CLI003809,Jovem em Ascensão,25,Centro-Oeste,Autônomo,4948.41,13,1882.85,0.0,8057.77,6288.72,0.377,17180.87,0,0,1,0,0,1,0
CLI003810,Tradicional Essencial,48,Sul,Assalariado,3876.83,134,0.0,0.0,0.0,2243.75,0.2273,2444.74,0,1,1,0,0,1,0
CLI003811,Crédito Intensivo,52,Centro-Oeste,Assalariado,4661.33,72,3638.96,33.23,3992.21,11543.68,0.8313,37903.03,0,0,0,0,1,0,1
CLI003812,Alta Renda Investidor,38,Nordeste,Empresário,14647.51,114,17435.86,25109.84,267072.04,36267.15,0.3106,48671.43,0,1,1,1,0,1,0
CLI003813,Crédito Intensivo,46,Nordeste,Autônomo,7448.92,124,0.0,4957.42,4048.57,11458.79,0.7871,58747.64,0,1,1,0,0,1,0
CLI003814,Alta Renda Investidor,45,Sul,Assalariado,11046.65,138,12006.48,45956.64,101967.49,,0.2943,55526.86,0,1,1,0,0,1,0
CLI003815,Crédito Intensivo,36,Sul,Empresário,5304.25,1,1245.78,931.67,0.0,10989.46,0.6956,7133.99,1,1,0,0,0,1,1
CLI003816,Crédito Intensivo,44,Sudeste,Assalariado,5368.89,66,4042.84,3603.74,382.61,11825.36,0.6874,57132.64,0,1,0,0,1,1,0
CLI003817,Crédito Intensivo,42,Norte,Estudante,3467.64,47,2311.96,155.66,2744.91,13717.74,0.8417,50327.58,1,1,0,0,1,1,0
CLI003818,Digital Multirrelacionado,30,Nordeste,Assalariado,6606.42,11,7465.15,10524.35,23885.38,12423.49,0.2661,32258.15,0,1,1,1,1,0,1
CLI003819,Tradicional Essencial,70,Sul,Aposentado,3840.4,244,421.63,2451.7,4345.21,1826.37,0.3465,0.0,0,1,1,0,0,0,0
CLI003820,Jovem em Ascensão,30,Sudeste,Autônomo,2712.91,1,3807.61,0.0,0.0,3090.04,0.5498,11453.74,0,1,0,1,0,0,0
CLI003821,Tradicional Essencial,57,Sul,Assalariado,3336.22,124,3780.29,16349.56,3515.72,4568.33,0.01,3206.76,0,0,1,1,1,0,0
CLI003822,Tradicional Essencial,44,Nordeste,Assalariado,5716.7,93,0.0,4116.32,6350.41,4818.02,0.1203,2477.47,0,1,1,0,0,0,0
CLI003823,Crédito Intensivo,44,Sudeste,Assalariado,5792.03,68,0.0,3379.66,6903.08,8046.96,0.6428,30129.47,1,1,1,0,1,0,1
CLI003824,Alta Renda Investidor,52,Sudeste,Empresário,18864.88,187,16250.16,77412.45,181069.54,25655.42,0.0835,48144.6,0,1,1,1,0,0,0
CLI003825,Tradicional Essencial,69,Sudeste,Aposentado,1889.96,153,0.0,18953.18,984.49,5485.97,0.2053,0.0,0,1,1,0,1,0,1
CLI003826,Crédito Intensivo,45,Sul,Autônomo,4043.26,32,2375.51,1295.03,0.0,16389.12,0.871,53743.56,0,1,1,0,1,1,0
CLI003827,Digital Multirrelacionado,50,Sudeste,Empresário,9662.8,49,3730.8,15705.01,18352.91,18156.58,0.3683,43655.4,0,1,1,1,0,1,0
CLI003828,Digital Multirrelacionado,36,Sul,Aposentado,7818.96,50,0.0,0.0,15579.5,13288.4,0.3679,20861.79,0,1,1,1,0,0,0
CLI003829,Jovem em Ascensão,21,Nordeste,Autônomo,6049.66,23,2524.8,423.3,8414.87,9578.15,0.4482,7056.53,1,1,1,0,0,0,1
CLI003830,Tradicional Essencial,52,Nordeste,Assalariado,3891.1,184,5191.25,9366.12,0.0,6641.27,0.4628,23114.6,0,1,1,1,0,0,0
CLI003831,Crédito Intensivo,49,Centro-Oeste,Autônomo,2148.23,40,1990.37,0.0,2126.11,8144.43,0.7927,63483.87,0,1,1,0,1,0,0
CLI003832,Tradicional Essencial,56,Sudeste,Assalariado,2674.52,177,922.47,15396.33,0.0,5779.92,0.1614,9014.98,0,0,0,0,0,0,0
CLI003833,Crédito Intensivo,50,Sul,Assalariado,5633.9,72,0.0,5573.76,69.97,4181.41,0.99,18197.2,2,1,0,0,1,0,0
CLI003834,Crédito Intensivo,34,Nordeste,Autônomo,3506.18,142,1744.59,4417.32,1172.56,10352.69,0.7705,41880.92,1,1,0,0,0,0,0
CLI003835,Digital Multirrelacionado,31,Sul,Aposentado,13817.32,67,4412.12,32204.55,27257.14,12012.95,0.3274,28540.33,0,1,1,1,0,0,0
CLI003836,Crédito Intensivo,50,Nordeste,Assalariado,4962.02,45,555.25,7946.02,2747.08,13101.12,0.6612,19602.76,2,1,1,0,1,0,0
CLI003837,Tradicional Essencial,60,Sul,Aposentado,1679.26,249,7387.96,0.0,5709.06,3544.96,0.4044,5219.27,0,1,1,1,0,0,0
CLI003838,Alta Renda Investidor,43,Sul,Empresário,17700.64,134,12494.67,28831.51,0.0,19485.61,0.13,14306.23,0,1,1,1,0,1,0
CLI003839,Tradicional Essencial,56,Centro-Oeste,Autônomo,3782.9,80,8523.16,2430.81,1896.4,7068.45,0.4853,0.0,0,1,1,0,0,0,0
CLI003840,Digital Multirrelacionado,34,Centro-Oeste,Autônomo,5224.25,37,7629.68,11985.37,11611.48,25502.02,0.2136,25004.03,0,1,0,1,1,0,0
CLI003841,Tradicional Essencial,55,Nordeste,Autônomo,4216.21,107,2900.73,5044.47,2538.68,2057.54,0.1857,0.0,0,0,1,0,1,0,0
CLI003842,Tradicional Essencial,76,Sudeste,Aposentado,3473.29,115,6147.36,18110.61,0.0,4953.46,0.2712,0.0,0,1,1,0,0,0,1
CLI003843,Tradicional Essencial,53,Sudeste,Assalariado,3708.45,169,3273.15,9758.76,3225.38,10844.42,0.1945,0.0,0,0,0,0,1,0,0
CLI003844,Tradicional Essencial,68,Norte,Aposentado,2143.03,94,4002.39,0.0,2012.04,7214.89,0.1983,13880.52,0,1,1,0,0,0,1
CLI003845,Jovem em Ascensão,22,Nordeste,Assalariado,5442.85,30,0.0,0.0,14693.11,15441.36,0.5165,18888.2,0,1,1,0,0,0,0
CLI003846,Crédito Intensivo,25,Nordeste,Autônomo,7741.94,61,1718.98,455.1,307.06,16156.36,0.7948,24945.63,1,1,1,0,1,0,0
CLI003847,Tradicional Essencial,56,Sudeste,Autônomo,3562.29,204,8045.43,18556.83,3264.67,5492.35,0.2525,0.0,0,0,1,0,0,1,0
CLI003848,Tradicional Essencial,36,Sudeste,Assalariado,3363.31,104,0.0,16781.37,0.0,6551.65,0.1366,13633.61,2,1,1,0,0,0,0
CLI003849,Digital Multirrelacionado,29,Sudeste,Assalariado,10669.72,48,8173.45,8272.88,29473.42,12429.76,0.4448,6784.87,0,1,1,1,1,1,0
CLI003850,Digital Multirrelacionado,40,Sul,Autônomo,6021.73,56,11662.38,29590.34,29641.44,12434.59,0.2503,4817.53,0,1,1,0,0,1,1
CLI003851,Crédito Intensivo,52,Sul,Estudante,3416.29,107,2407.23,3837.15,582.47,9976.51,0.6898,19120.09,1,1,0,0,1,0,1
CLI003852,Digital Multirrelacionado,33,Nordeste,Assalariado,10291.34,85,15189.57,13133.51,65992.36,13759.92,0.5176,3508.48,0,1,1,0,0,0,0
CLI003853,Digital Multirrelacionado,36,Sudeste,Assalariado,11577.97,82,6986.19,11708.82,0.0,11443.33,0.2406,25820.83,0,1,0,1,0,0,0
CLI003854,Crédito Intensivo,24,Sudeste,Autônomo,6004.47,63,1122.2,4606.98,5638.49,9904.86,0.87,22029.44,2,1,0,1,1,0,0
CLI003855,Tradicional Essencial,62,Sudeste,Aposentado,5617.27,208,7311.35,15412.94,3114.01,3015.94,0.1986,15617.96,0,0,0,1,0,1,0
CLI003856,Digital Multirrelacionado,21,Sudeste,Empresário,7255.61,83,6623.96,11381.53,49696.22,10050.66,0.5391,12519.84,0,1,1,0,0,1,0
CLI003857,Jovem em Ascensão,28,Sudeste,Assalariado,1924.16,19,2636.82,6615.6,0.0,6626.45,0.6437,0.0,0,1,1,1,0,0,0
CLI003858,Crédito Intensivo,38,Nordeste,Assalariado,3280.6,38,3410.97,2284.73,776.61,14082.41,0.9748,30307.89,3,1,0,0,1,0,1
CLI003859,Tradicional Essencial,23,Norte,Autônomo,2629.83,114,2812.49,11034.18,934.14,5645.37,0.187,11529.39,0,1,1,0,0,1,0
CLI003860,Alta Renda Investidor,46,Nordeste,Assalariado,14643.03,6,12334.56,797.88,240634.23,34235.14,0.258,32964.42,0,1,1,1,1,1,0
CLI003861,Crédito Intensivo,33,Sudeste,Assalariado,5716.46,126,3300.77,2887.11,0.0,4924.78,0.8466,34232.43,0,1,1,0,0,1,0
CLI003862,Alta Renda Investidor,55,Nordeste,Empresário,14080.64,30,29398.81,48125.14,340929.87,36025.64,0.4583,14607.63,0,1,1,1,1,1,0
CLI003863,Tradicional Essencial,49,Sudeste,Assalariado,4608.61,111,2925.15,10139.34,5572.68,6685.87,0.0782,0.0,0,1,1,0,0,1,0
CLI003864,Digital Multirrelacionado,32,Nordeste,Assalariado,6607.72,48,5074.43,2161.24,29339.46,14209.23,0.4276,17453.74,0,1,1,1,0,0,0
CLI003865,Jovem em Ascensão,33,Nordeste,Autônomo,5424.58,43,1623.51,1278.73,3614.81,7237.75,0.5104,12677.93,0,1,1,1,1,0,0
CLI003866,Digital Multirrelacionado,36,Sul,Empresário,5720.09,64,5165.31,4004.89,7457.27,13667.39,0.4093,1442.73,0,1,1,0,1,0,0
CLI003867,Crédito Intensivo,59,Sudeste,Assalariado,5430.76,89,0.0,2648.06,876.89,10210.92,0.5878,53147.86,0,1,1,0,1,0,0
CLI003868,Digital Multirrelacionado,32,Sudeste,Assalariado,5289.41,70,17114.62,19137.75,20304.83,27649.02,0.1339,26204.54,0,1,1,1,0,0,0
CLI003869,Tradicional Essencial,47,Sul,Assalariado,4292.02,62,0.0,16411.02,3446.44,5120.2,0.2039,11458.21,0,0,1,0,0,1,0
CLI003870,Crédito Intensivo,33,Sudeste,Autônomo,6774.0,120,491.05,6122.03,855.61,3978.16,0.8852,60248.13,0,0,1,0,1,0,1
CLI003871,Digital Multirrelacionado,32,Centro-Oeste,Assalariado,6440.82,28,7449.69,6672.05,25862.59,9833.57,0.349,3225.52,0,1,1,1,0,1,0
CLI003872,Digital Multirrelacionado,22,Sul,Autônomo,8373.64,12,4551.77,7072.14,10347.85,14953.59,0.1403,17390.77,0,1,0,1,0,1,0
CLI003873,Alta Renda Investidor,46,Sudeste,Empresário,25776.0,188,17214.92,52544.49,313456.99,21860.27,0.2793,20521.82,0,1,1,1,0,1,0
CLI003874,Alta Renda Investidor,43,Nordeste,Empresário,19065.79,144,6514.42,74734.33,193054.17,47264.02,0.3734,55830.56,0,1,1,1,0,0,0
CLI003875,Jovem em Ascensão,22,Sul,Assalariado,3653.64,50,3702.73,0.0,1473.4,7916.02,0.3511,4314.9,1,1,1,1,1,0,0
CLI003876,Crédito Intensivo,30,Sudeste,Assalariado,6565.47,73,1558.0,2236.93,2789.3,9144.41,0.6963,27230.07,0,1,0,1,1,0,1
CLI003877,Alta Renda Investidor,45,Nordeste,Empresário,17624.4,99,13742.53,6475.11,180306.47,52448.31,0.2507,81933.04,0,1,1,1,0,1,0
CLI003878,Jovem em Ascensão,23,Norte,Assalariado,4654.42,26,3651.93,12594.25,6850.95,8873.83,0.6235,5320.32,0,1,0,0,0,0,0
CLI003879,Alta Renda Investidor,64,Sudeste,Empresário,23123.01,174,9919.14,102459.65,270163.66,52127.5,0.1298,0.0,0,1,1,1,1,1,0
CLI003880,Crédito Intensivo,28,Sudeste,Assalariado,4369.96,30,1632.06,6001.49,656.17,12147.92,0.8682,24547.69,1,1,0,0,1,0,0
CLI003881,Tradicional Essencial,58,Sudeste,Assalariado,4171.64,167,816.75,17780.97,866.57,6930.81,0.1697,0.0,0,1,1,0,0,1,0
CLI003882,Jovem em Ascensão,29,Sudeste,Autônomo,4012.31,21,2227.32,3348.62,10612.33,3687.66,0.4686,2892.8,0,1,1,1,0,1,0
CLI003883,Tradicional Essencial,36,Sudeste,Assalariado,3847.49,103,1250.58,13057.01,0.0,3526.12,0.4678,24821.96,0,1,1,0,0,0,0
CLI003884,Crédito Intensivo,51,Sul,Assalariado,2476.75,78,2085.98,5868.04,0.0,14568.79,0.9348,30088.25,0,1,1,0,1,0,0
CLI003885,Jovem em Ascensão,28,Sul,Assalariado,6105.58,18,904.33,11117.68,2934.12,4655.06,0.7734,10073.62,0,1,1,1,1,0,0
CLI003886,Alta Renda Investidor,45,Nordeste,Empresário,17288.27,60,12244.32,28953.5,246181.11,20679.7,0.385,35278.33,0,1,0,1,0,0,0
CLI003887,Jovem em Ascensão,21,Sudeste,Assalariado,5056.15,11,472.7,17418.55,2570.29,8053.34,0.1934,440.1,1,1,1,1,0,0,0
CLI003888,Jovem em Ascensão,23,Sudeste,Assalariado,5135.48,17,2609.93,5820.85,9968.01,4838.82,0.4566,17435.85,0,1,0,0,0,0,0
CLI003889,Jovem em Ascensão,30,Nordeste,Assalariado,4514.3,15,5301.0,12365.73,3884.94,4658.82,0.5354,4935.65,0,1,1,1,0,0,0
CLI003890,Digital Multirrelacionado,27,Centro-Oeste,Empresário,12198.81,55,11149.92,12954.26,17836.34,25735.57,0.0541,21406.3,0,1,1,1,0,1,0
CLI003891,Digital Multirrelacionado,35,Sudeste,Assalariado,6777.28,14,7204.04,8419.04,23838.25,25362.27,0.4915,16260.02,0,1,1,1,1,1,0
CLI003892,Tradicional Essencial,74,Sudeste,Assalariado,3985.68,1,2335.59,0.0,3338.41,5387.65,0.1356,13611.42,0,1,1,0,0,1,0
CLI003893,Crédito Intensivo,54,Sudeste,Aposentado,8055.46,57,496.76,3443.23,2856.4,10472.15,0.8455,81037.4,0,1,1,0,1,1,0
CLI003894,Crédito Intensivo,27,Sudeste,Assalariado,3830.15,100,1431.23,2197.52,3468.58,13461.48,0.7427,68519.13,0,0,1,0,1,0,0
CLI003895,Jovem em Ascensão,24,Sul,Assalariado,5966.86,21,4091.76,6439.45,11310.98,11057.69,0.3781,0.0,0,1,1,0,1,0,0
CLI003896,Tradicional Essencial,67,Centro-Oeste,Assalariado,4314.09,230,5943.87,12139.09,6133.44,5806.03,0.1642,15277.92,0,0,1,0,0,0,0
CLI003897,Digital Multirrelacionado,43,Centro-Oeste,Empresário,11423.52,74,7598.19,13183.33,24798.94,23366.21,0.399,28895.09,0,1,0,0,0,1,0
CLI003898,Crédito Intensivo,44,Norte,Assalariado,3751.19,141,1846.47,1745.4,2704.37,12054.37,0.7784,26551.21,0,1,1,0,1,0,0
CLI003899,Alta Renda Investidor,33,Norte,Servidor público,24536.28,127,10185.75,28299.65,221177.69,35677.87,0.1616,23556.55,0,1,1,1,0,0,0
CLI003900,Digital Multirrelacionado,34,Nordeste,Aposentado,8270.71,72,5767.19,10585.99,19059.23,11773.23,0.3721,4077.68,1,1,1,1,0,1,0
CLI003901,Digital Multirrelacionado,44,Norte,Aposentado,6833.04,43,5304.53,22866.75,13419.12,23465.31,0.5061,8937.05,0,1,1,1,0,0,0
CLI003902,Jovem em Ascensão,27,Nordeste,Autônomo,4714.48,26,4074.83,13323.48,9361.12,8670.96,0.6466,5253.37,0,1,1,1,0,0,0
CLI003903,Tradicional Essencial,65,Sudeste,Autônomo,2971.42,207,3058.8,8856.87,6535.73,3384.68,0.1675,0.0,0,1,1,0,0,0,1
CLI003904,Crédito Intensivo,42,Sul,Assalariado,6780.35,31,0.0,3437.78,1530.81,11241.38,0.8357,38863.67,0,1,0,0,1,0,0
CLI003905,Digital Multirrelacionado,40,Centro-Oeste,Assalariado,8258.19,95,16297.94,10318.51,58281.88,17074.18,0.2428,0.0,0,1,1,1,0,1,0
CLI003906,Tradicional Essencial,64,Sul,Aposentado,3555.14,145,5622.19,19180.94,14081.84,4062.31,0.2698,18942.53,1,1,1,0,0,1,0
CLI003907,Jovem em Ascensão,30,Sudeste,Assalariado,3395.28,5,913.79,5958.43,8318.17,11559.44,0.317,5985.41,1,1,0,0,0,0,0
CLI003908,Jovem em Ascensão,24,Sul,Assalariado,1906.84,40,1157.53,3719.73,12036.4,10276.46,0.3056,0.0,1,1,1,0,0,0,0
CLI003909,Crédito Intensivo,27,Sul,Assalariado,5153.69,72,936.47,4825.13,0.0,11034.82,0.7102,4272.38,0,1,0,0,1,0,0
CLI003910,Jovem em Ascensão,24,Sudeste,Assalariado,5406.07,1,0.0,4934.71,9298.18,4282.93,0.317,11551.14,0,1,1,1,0,0,1
CLI003911,Crédito Intensivo,42,Sudeste,Aposentado,5258.07,68,1536.38,0.0,3789.58,13816.03,0.6217,28800.89,0,1,0,0,1,1,0
CLI003912,Crédito Intensivo,44,Sudeste,Servidor público,5329.18,122,2953.19,,2675.38,16588.88,0.7674,33762.32,0,1,0,0,1,0,1
CLI003913,Jovem em Ascensão,36,Norte,Assalariado,6901.65,32,1272.55,10443.38,10376.36,12359.32,0.4254,1109.15,0,1,0,0,0,0,0
CLI003914,Crédito Intensivo,50,Sudeste,Autônomo,3093.92,134,2792.0,5438.84,3415.77,10078.03,0.7434,29578.92,2,1,0,0,0,1,0
CLI003915,Crédito Intensivo,48,Sul,Assalariado,3563.14,26,2633.24,0.0,3229.57,12948.11,0.8386,30857.21,2,1,0,0,1,0,1
CLI003916,Digital Multirrelacionado,34,Sul,Aposentado,8347.4,74,8873.52,0.0,44318.78,18309.46,0.2997,31233.2,0,0,0,1,0,1,0
CLI003917,Crédito Intensivo,41,Centro-Oeste,Autônomo,4864.5,62,913.72,1167.07,1677.1,8923.44,0.6142,19669.49,0,1,0,0,1,1,1
CLI003918,Crédito Intensivo,36,Sul,Aposentado,3574.24,91,5627.55,6808.53,0.0,10040.92,0.8135,70056.82,2,1,0,1,1,0,1
CLI003919,Tradicional Essencial,50,Sudeste,Aposentado,2367.23,118,1164.45,4047.29,10109.98,7570.27,0.2524,32208.46,0,1,0,1,0,0,0
CLI003920,Crédito Intensivo,34,Norte,Assalariado,7659.87,22,4607.12,4463.4,0.0,11425.56,0.9029,55773.63,1,1,0,0,0,1,0
CLI003921,Digital Multirrelacionado,25,Nordeste,Assalariado,11010.75,64,3032.8,2780.33,31864.17,16339.03,0.3299,155.44,0,1,1,0,0,1,0
CLI003922,Jovem em Ascensão,33,Nordeste,Assalariado,6308.95,31,1013.75,8765.87,8088.14,5046.38,0.4054,21739.64,1,1,1,0,0,0,0
CLI003923,Digital Multirrelacionado,20,Sul,Empresário,12009.59,59,4071.13,16879.01,5626.84,25643.11,0.4571,11402.7,0,1,1,0,0,1,1
CLI003924,Jovem em Ascensão,25,Sudeste,Assalariado,4287.67,51,4879.69,8770.55,0.0,5057.68,0.3774,14672.67,0,1,0,1,0,1,0
CLI003925,Digital Multirrelacionado,35,Sudeste,Assalariado,10690.38,18,12461.07,8173.54,18260.04,19657.89,0.2661,22511.95,0,1,0,0,0,0,0
CLI003926,Crédito Intensivo,50,Sudeste,Estudante,6615.04,80,5647.33,3253.26,1851.07,13078.58,0.6824,20474.4,0,1,0,0,1,1,0
CLI003927,Crédito Intensivo,42,Sudeste,Estudante,6893.39,123,3247.71,7058.54,2013.99,10807.16,0.7382,28443.71,1,1,0,0,1,0,0
CLI003928,Jovem em Ascensão,30,Sudeste,Assalariado,3216.84,1,2605.52,11399.18,0.0,4387.6,0.4972,3345.81,0,1,1,0,0,0,0
CLI003929,Alta Renda Investidor,48,Sul,Empresário,31469.03,182,3059.13,50587.71,257727.04,8331.0,0.2979,0.0,0,1,1,1,0,1,0
CLI003930,Jovem em Ascensão,29,Nordeste,Estudante,4054.08,12,2324.8,3441.65,2287.51,2193.56,0.4999,4623.04,0,1,0,0,0,0,0
CLI003931,Crédito Intensivo,38,Nordeste,Autônomo,4926.48,83,1755.1,0.0,4601.51,5278.52,0.7931,66116.16,1,1,0,0,1,0,0
CLI003932,Tradicional Essencial,42,Sudeste,Assalariado,3436.31,84,2360.16,0.0,12511.67,8260.91,0.6386,20537.6,1,0,1,0,0,1,0
CLI003933,Crédito Intensivo,51,Sudeste,Autônomo,7276.52,21,2701.22,3170.47,0.0,15039.27,0.6032,48198.47,0,1,0,0,1,0,0
CLI003934,Alta Renda Investidor,61,Sudeste,Empresário,24681.93,117,12157.02,60431.19,183013.21,35165.37,0.4029,7553.98,0,1,1,1,1,1,0
CLI003935,Crédito Intensivo,50,Nordeste,Estudante,3113.96,66,2194.38,4095.96,5409.23,8938.15,0.7424,59601.96,1,1,1,0,1,0,0
CLI003936,Digital Multirrelacionado,35,Sudeste,Autônomo,8117.61,54,6693.45,18675.69,18478.14,15999.22,0.2304,0.0,0,1,1,0,0,1,0
CLI003937,Digital Multirrelacionado,58,Sudeste,Assalariado,6791.2,89,0.0,10120.2,867.53,17719.92,0.4976,0.0,0,1,1,1,1,1,0
CLI003938,Tradicional Essencial,67,Sul,Autônomo,3726.04,204,2302.48,13336.19,0.0,7377.12,0.4481,16377.56,0,1,1,1,0,0,0
CLI003939,Crédito Intensivo,55,Sudeste,Empresário,6206.03,95,2173.14,586.29,3869.83,9885.24,0.7231,47688.25,0,0,1,0,1,1,0
CLI003940,Alta Renda Investidor,41,Sudeste,Empresário,29801.69,93,23568.72,59260.9,292725.56,26321.13,0.2013,60128.03,0,1,1,1,1,1,0
CLI003941,Alta Renda Investidor,28,Sul,Empresário,21572.65,67,24833.79,13852.02,142668.42,33200.47,0.3321,53423.89,1,1,1,1,0,1,0
CLI003942,Digital Multirrelacionado,28,Sudeste,Assalariado,5651.15,90,9395.61,19718.65,9764.12,24005.13,0.5083,1796.32,0,1,1,0,1,1,0
CLI003943,Digital Multirrelacionado,39,Sul,Assalariado,8561.09,38,110.31,11521.19,10548.92,5185.47,0.208,19676.48,0,1,1,1,0,1,0
CLI003944,Tradicional Essencial,71,Sudeste,Aposentado,5426.87,28,3204.61,6419.48,6579.08,3171.71,0.1217,19628.74,0,1,1,0,1,0,0
CLI003945,Digital Multirrelacionado,30,Sudeste,Assalariado,9742.59,27,0.0,9992.03,32170.15,10911.68,0.1971,41551.24,0,1,1,1,0,1,0
CLI003946,Jovem em Ascensão,30,Sul,Assalariado,6178.92,44,3881.89,6425.87,10163.78,5377.92,0.5341,0.0,0,1,1,0,0,0,0
CLI003947,Digital Multirrelacionado,28,Nordeste,Autônomo,6544.51,71,2125.34,9044.01,42355.15,,0.2864,0.0,0,1,0,0,0,1,0
CLI003948,Alta Renda Investidor,53,Sudeste,Empresário,11346.43,133,26168.03,57047.62,151191.68,40049.3,0.3964,15739.24,0,1,1,1,0,1,0
CLI003949,Jovem em Ascensão,24,Sul,Assalariado,2615.56,25,5422.78,6240.5,12032.45,8074.56,0.2371,16992.22,1,1,1,0,1,0,0
CLI003950,Digital Multirrelacionado,39,Sul,Assalariado,6419.93,36,5025.19,877.85,3463.69,20154.16,0.1924,0.0,0,1,1,1,1,0,0
CLI003951,Crédito Intensivo,54,Sudeste,Assalariado,3594.28,42,1306.49,5499.73,4030.76,10189.29,0.8984,88555.52,1,1,1,0,1,0,1
CLI003952,Jovem em Ascensão,25,Norte,Assalariado,5164.13,30,893.3,10198.39,16659.4,7064.67,0.2388,4090.67,0,1,1,0,1,0,0
CLI003953,Jovem em Ascensão,26,Sul,Autônomo,4023.7,14,3586.39,9542.7,0.0,7928.41,0.462,9305.79,0,1,0,0,0,1,0
CLI003954,Tradicional Essencial,36,Sudeste,Autônomo,4117.36,229,4993.97,16411.45,1664.81,5571.05,0.4297,12786.91,0,1,1,0,0,1,0
CLI003955,Alta Renda Investidor,41,Sudeste,Empresário,6912.95,136,27430.9,54980.57,153965.76,40613.09,0.2707,0.0,0,1,1,1,1,0,0
CLI003956,Tradicional Essencial,66,Sudeste,Aposentado,4633.72,92,7320.65,1977.34,10144.37,500.0,0.4321,8828.82,0,0,1,0,0,1,0
CLI003957,Jovem em Ascensão,29,Nordeste,Assalariado,5343.64,29,3131.08,10803.59,15284.52,10036.04,0.6382,5160.2,0,1,0,0,1,0,0
CLI003958,Jovem em Ascensão,30,Sudeste,Assalariado,5561.14,21,1614.45,2020.58,5556.79,7139.09,0.2608,1863.2,0,1,1,0,0,1,0
CLI003959,Alta Renda Investidor,44,Sudeste,Assalariado,16534.62,106,9361.52,75102.65,224096.91,34357.69,0.262,48386.56,0,1,0,1,1,1,1
CLI003960,Crédito Intensivo,29,Norte,Assalariado,8047.67,45,0.0,4701.73,5284.04,7135.07,0.6217,43308.79,0,1,0,0,0,0,0
CLI003961,Digital Multirrelacionado,25,Sudeste,Autônomo,5603.59,54,10529.36,53.12,14195.12,14312.89,0.373,21731.37,0,0,1,0,1,0,0
