customer_id,month,transaction_count,total_inflow,total_outflow,pix_count,card_spend,cash_withdrawals,app_logins,branch_visits,digital_transaction_share
CLI004294,2025-05-01,16,5124.37,4742.37,1,550.26,2,8,3,0.1115
CLI004294,2025-06-01,20,4759.0,3955.52,4,432.65,2,6,5,0.435
CLI004294,2025-07-01,21,5676.86,3278.7,5,340.78,2,4,1,0.3958
CLI004294,2025-08-01,17,5819.02,4041.32,3,476.74,1,5,5,0.4459
CLI004294,2025-09-01,21,6095.18,3975.45,6,614.72,1,7,5,0.5767
CLI004294,2025-10-01,16,5910.29,4855.9,3,658.31,1,13,3,0.3944
CLI004294,2025-11-01,21,5146.83,3187.69,2,477.22,3,7,1,0.1676
CLI004294,2025-12-01,19,5719.64,3381.03,3,488.55,2,12,1,0.446
CLI004295,2025-01-01,88,8801.67,3887.83,41,526.33,1,51,0,0.9254
CLI004295,2025-02-01,86,8363.51,5465.83,55,700.67,0,42,0,0.9781
CLI004295,2025-03-01,87,8347.16,4841.98,36,753.75,1,59,0,0.9198
CLI004295,2025-04-01,78,6401.37,4153.49,38,562.37,1,47,0,0.9126
CLI004295,2025-05-01,84,8098.7,5556.13,46,842.14,0,55,0,0.9794
CLI004295,2025-06-01,68,8203.82,5841.05,35,909.34,1,59,0,0.9385
CLI004295,2025-07-01,87,10615.37,4952.85,36,907.67,1,34,0,0.912
CLI004295,2025-08-01,71,8953.94,4116.8,36,576.51,1,28,0,0.9547
CLI004295,2025-09-01,77,8135.78,4728.62,37,660.83,0,26,0,1.0
CLI004295,2025-10-01,97,8230.79,6866.38,38,1199.69,1,41,0,0.9335
CLI004295,2025-11-01,79,7380.03,5122.79,36,729.5,1,37,1,0.8831
CLI004295,2025-12-01,96,8652.72,5740.87,49,877.04,1,55,0,0.9263
CLI004296,2025-01-01,46,5494.73,7510.24,21,2668.57,1,31,2,0.7321
CLI004296,2025-02-01,43,6046.17,4771.5,14,1657.18,1,31,3,0.7554
CLI004296,2025-03-01,50,5132.31,5734.63,24,1750.16,2,22,2,0.8225
CLI004296,2025-04-01,42,8059.46,7533.21,16,2471.82,1,37,2,0.6934
CLI004296,2025-05-01,48,7074.84,6207.15,19,1862.14,2,33,0,0.7005
CLI004296,2025-06-01,50,6425.46,6995.7,23,2168.85,1,18,0,0.8388
CLI004296,2025-07-01,43,6713.33,6526.96,20,2648.48,1,26,0,0.7273
CLI004296,2025-08-01,45,6965.66,7320.99,18,2930.29,0,34,3,0.8932
CLI004296,2025-09-01,39,7115.53,6117.4,19,1745.36,1,37,1,0.8033
CLI004296,2025-10-01,53,7177.54,7026.46,26,2183.34,2,35,0,0.77
CLI004296,2025-11-01,54,6936.39,5615.23,20,1933.51,2,33,2,0.6634
CLI004296,2025-12-01,52,6709.79,7246.76,15,2873.54,2,27,0,0.7422
CLI004297,2025-01-01,22,6847.15,6298.05,6,2029.5,1,25,2,0.6885
CLI004297,2025-02-01,32,6742.45,5515.02,15,1987.45,1,11,1,0.8126
CLI004297,2025-03-01,29,6031.77,6706.91,13,1740.7,1,34,1,0.7392
CLI004297,2025-04-01,27,6782.61,7350.09,9,2651.93,1,22,1,0.6864
CLI004297,2025-05-01,29,5672.69,7608.03,12,2147.55,0,43,2,0.9454
CLI004297,2025-06-01,28,6337.19,7059.14,12,1678.55,0,32,1,0.889
CLI004297,2025-07-01,25,6478.16,6058.86,9,1746.87,1,12,0,0.8077
CLI004297,2025-08-01,29,6505.44,5851.29,10,1305.04,1,27,2,0.8221
CLI004297,2025-09-01,26,6451.22,6015.81,13,2033.71,0,35,2,0.9127
CLI004297,2025-10-01,28,7511.22,5767.25,9,1661.2,1,25,1,0.8102
CLI004297,2025-11-01,28,6169.3,7228.84,15,2050.42,0,29,1,0.9421
CLI004297,2025-12-01,29,6859.7,7645.45,9,2605.54,1,42,1,0.6334
CLI004298,2025-01-01,25,1789.2,1424.75,5,77.37,2,11,3,0.3748
CLI004298,2025-02-01,23,1933.21,1445.3,2,104.38,2,1,2,0.1929
CLI004298,2025-03-01,26,2199.6,1573.05,5,92.34,2,6,5,0.3494
CLI004298,2025-04-01,23,1481.95,1341.65,3,84.61,3,1,5,0.333
CLI004298,2025-05-01,20,1914.82,1918.03,3,102.1,2,4,4,0.2354
CLI004298,2025-06-01,22,1962.37,1416.02,6,71.55,1,10,4,0.6097
CLI004298,2025-07-01,21,2103.49,1718.7,4,122.99,3,0,3,0.3658
CLI004298,2025-08-01,25,2094.3,1697.39,2,90.54,4,5,5,0.1812
CLI004298,2025-09-01,23,2453.28,1464.23,2,89.41,2,5,3,0.1495
CLI004298,2025-10-01,31,2091.53,1472.32,3,106.29,4,0,4,0.2341
CLI004298,2025-11-01,23,1985.34,1372.68,5,92.62,1,8,3,0.3789
CLI004298,2025-12-01,27,1784.85,936.42,2,62.46,3,12,3,0.1949
CLI004299,2025-01-01,83,3052.25,3196.6,32,1486.88,4,20,0,0.7449
CLI004299,2025-02-01,75,3393.31,3488.73,30,1169.59,2,24,1,0.7792
CLI004299,2025-03-01,74,2641.53,3570.18,31,1795.76,2,33,0,0.7322
CLI004299,2025-04-01,62,3734.82,4003.69,17,1986.95,5,42,1,0.5757
CLI004299,2025-05-01,84,3053.67,3399.37,39,1747.63,3,21,0,0.7347
CLI004299,2025-06-01,67,2421.6,3735.51,30,1315.27,2,34,0,0.8284
CLI004299,2025-07-01,59,3619.55,2875.74,21,1484.6,1,33,1,0.7494
CLI004299,2025-08-01,73,3690.58,3307.61,36,1228.2,2,44,3,0.8167
CLI004299,2025-09-01,83,3015.29,4102.4,23,1819.81,3,17,1,0.6674
CLI004299,2025-10-01,62,3627.52,2936.14,17,1277.11,2,11,1,0.6794
CLI004299,2025-11-01,86,3359.65,3779.52,34,1868.49,2,9,2,0.8564
CLI004299,2025-12-01,83,3945.61,3782.12,34,1676.2,3,27,1,0.7856
CLI004300,2025-01-01,30,4335.04,2390.87,2,161.48,4,7,2,0.1593
CLI004300,2025-02-01,26,4492.18,3241.2,6,232.02,1,2,4,0.5156
CLI004300,2025-03-01,24,3539.66,3367.04,8,212.0,1,7,4,0.5132
CLI004300,2025-04-01,21,4397.61,3426.0,3,214.8,3,3,4,0.2447
CLI004300,2025-05-01,27,4088.53,2780.94,2,230.4,2,6,5,0.1196
CLI004300,2025-06-01,22,3166.55,2297.76,3,181.67,2,8,4,0.3723
CLI004300,2025-07-01,30,3635.45,3490.83,8,329.78,1,13,5,0.6541
CLI004300,2025-08-01,24,4573.44,2684.46,4,241.32,2,2,4,0.4387
CLI004300,2025-09-01,25,3136.19,3823.62,5,248.19,3,14,3,0.4094
CLI004300,2025-10-01,21,4762.53,2712.19,3,206.56,3,2,4,0.2599
CLI004300,2025-11-01,24,5599.95,2841.89,7,210.36,2,8,1,0.4672
CLI004300,2025-12-01,26,4360.31,3534.95,4,335.19,2,11,4,0.2822
CLI004301,2025-01-01,43,6825.05,6405.27,15,1502.36,2,44,1,0.7146
CLI004301,2025-02-01,59,7163.65,6515.94,19,2050.64,3,43,1,0.717
CLI004301,2025-03-01,50,6869.47,6972.71,14,2402.89,3,19,1,0.5727
CLI004301,2025-04-01,58,6211.09,7634.99,26,2497.11,3,25,1,0.7411
CLI004301,2025-05-01,67,6652.01,7325.41,20,2587.93,4,31,1,0.6273
CLI004301,2025-06-01,59,8179.34,6785.19,22,1932.9,2,38,2,0.7541
CLI004301,2025-07-01,58,8065.27,7117.72,21,2288.13,1,29,2,0.8234
CLI004301,2025-08-01,46,6229.27,5126.8,12,1792.71,3,38,2,0.6132
CLI004301,2025-09-01,60,6330.91,6700.19,18,2270.72,2,30,1,0.6889
CLI004301,2025-10-01,59,5932.84,6233.34,33,1953.48,1,26,1,0.8928
CLI004301,2025-11-01,61,5792.71,6854.16,20,1629.9,4,17,1,0.6527
CLI004301,2025-12-01,60,7560.99,6843.13,35,2210.05,0,19,1,1.0
CLI004302,2025-01-01,19,3593.17,3319.22,4,530.38,1,14,4,0.4578
CLI004302,2025-02-01,22,3963.47,3240.43,4,622.38,2,2,3,0.3479
CLI004302,2025-03-01,18,4436.27,2155.02,4,286.86,1,0,3,0.495
CLI004302,2025-04-01,20,4318.18,4015.74,4,595.16,2,13,3,0.4704
CLI004302,2025-05-01,24,4288.37,4240.57,5,693.9,2,12,3,0.3086
CLI004302,2025-06-01,27,3620.61,2782.74,7,493.83,1,14,6,0.5492
CLI004302,2025-07-01,25,4093.71,2896.6,8,484.29,2,10,1,0.5703
CLI004302,2025-08-01,17,4789.26,3794.6,3,549.34,1,1,1,0.4638
CLI004302,2025-09-01,23,4245.41,3718.66,4,687.0,3,4,3,0.2746
CLI004302,2025-10-01,24,3560.05,3783.49,4,802.68,2,5,4,0.3385
CLI004302,2025-11-01,26,4299.07,3598.46,3,522.46,4,3,5,0.2229
CLI004302,2025-12-01,23,4350.8,2511.07,3,331.37,1,5,6,0.2759
CLI004303,2025-01-01,60,6320.71,4076.38,22,1240.71,1,40,0,0.8845
CLI004303,2025-02-01,53,5629.29,5281.88,25,1477.57,0,68,0,0.9694
CLI004303,2025-03-01,73,5882.97,3218.37,31,1043.28,0,27,0,1.0
CLI004303,2025-04-01,54,5455.51,5616.94,24,1479.33,0,57,0,0.9624
CLI004303,2025-05-01,63,6898.55,4470.99,33,1527.85,0,48,0,0.9844
CLI004303,2025-06-01,60,6067.18,5008.76,27,1235.37,0,46,0,0.9313
CLI004303,2025-07-01,57,6612.58,3264.75,28,1152.05,1,42,0,0.9164
CLI004303,2025-08-01,55,4922.47,4232.54,26,1403.21,0,65,0,0.9948
CLI004303,2025-09-01,62,5856.74,4990.55,25,1335.55,2,37,1,0.8579
CLI004303,2025-10-01,58,5978.63,5050.53,28,1552.22,1,47,0,0.9145
CLI004303,2025-11-01,55,6634.19,5924.06,33,1421.74,0,46,0,0.9746
CLI004303,2025-12-01,80,7260.04,4909.54,34,1434.1,0,41,0,0.9583
CLI004304,2025-01-01,77,9108.84,7320.27,31,1028.26,0,66,0,0.9727
CLI004304,2025-02-01,66,9868.48,8105.67,31,1009.3,0,46,1,0.9546
CLI004304,2025-03-01,80,10327.35,8355.4,42,872.69,1,73,0,0.954
CLI004304,2025-04-01,64,8744.2,5816.53,34,821.56,0,64,0,0.9776
CLI004304,2025-05-01,70,11282.54,8282.26,35,886.45,0,75,0,0.9792
CLI004304,2025-06-01,74,9926.98,8944.85,31,831.71,0,43,0,1.0
CLI004304,2025-07-01,80,9771.97,9071.68,45,919.12,0,56,1,0.9552
CLI004304,2025-08-01,78,9499.14,9206.92,49,1016.2,0,51,0,0.981
CLI004304,2025-09-01,79,11098.0,9389.52,39,1303.66,0,49,0,0.9628
CLI004304,2025-10-01,82,10979.15,7845.51,50,1004.98,0,30,0,0.9868
CLI004304,2025-11-01,77,8887.72,9809.5,35,1200.13,0,34,0,0.9691
CLI004304,2025-12-01,102,12511.47,8452.21,41,895.67,1,80,0,0.9326
CLI004305,2025-01-01,56,22387.54,20114.15,21,1200.78,2,30,1,0.7404
CLI004305,2025-02-01,49,25254.69,16328.19,19,949.23,2,20,1,0.8044
CLI004305,2025-03-01,52,28728.1,19013.51,17,1089.13,1,31,2,0.8089
CLI004305,2025-04-01,53,19194.72,14435.0,27,928.78,1,25,0,0.8723
CLI004305,2025-05-01,51,23544.33,19047.1,24,1484.38,2,22,1,0.751
CLI004305,2025-06-01,50,24494.19,16322.79,18,982.33,2,13,1,0.7846
CLI004305,2025-07-01,44,24890.57,14535.02,16,764.94,1,21,2,0.7717
CLI004305,2025-08-01,51,27299.55,19347.01,18,1074.71,1,29,1,0.8486
CLI004305,2025-09-01,51,24984.53,19582.29,26,1421.19,1,1,1,0.8235
CLI004305,2025-10-01,51,32701.71,16201.09,17,888.68,2,39,1,0.7988
CLI004305,2025-11-01,58,22673.98,17608.76,22,1274.58,1,30,1,0.7836
CLI004305,2025-12-01,53,21688.45,20965.29,24,1362.18,1,25,1,0.8844
CLI004306,2025-01-01,91,27551.07,21824.88,31,2821.93,1,35,1,0.8416
CLI004306,2025-02-01,88,21057.76,18803.25,36,2442.93,2,14,1,0.6725
CLI004306,2025-03-01,82,29228.67,18457.66,29,1931.28,3,28,1,0.7389
CLI004306,2025-04-01,97,30118.59,21146.59,49,1797.14,4,22,1,0.7819
CLI004306,2025-05-01,96,30355.05,16087.43,46,1349.98,2,29,0,0.8005
CLI004306,2025-06-01,86,22959.48,18344.28,37,2341.87,1,25,1,0.9001
CLI004306,2025-07-01,81,29581.74,16581.23,40,2013.54,2,17,1,0.8442
CLI004306,2025-08-01,94,27292.44,21501.03,43,2604.57,4,20,0,0.7612
CLI004306,2025-09-01,88,28209.88,16060.93,26,2031.81,3,32,0,0.7281
CLI004306,2025-10-01,78,23568.37,20707.76,34,1753.41,2,12,0,0.7785
CLI004306,2025-11-01,99,34109.81,20907.13,45,2401.43,4,23,1,0.7499
CLI004306,2025-12-01,93,31496.73,24413.37,47,2680.31,3,15,1,0.8082
CLI004307,2025-01-01,36,7917.2,7906.92,19,2070.44,1,42,0,0.8335
CLI004307,2025-02-01,40,9025.06,5502.01,21,1679.75,1,15,3,0.9002
CLI004307,2025-03-01,41,6151.9,6963.01,13,2075.49,1,37,0,0.6826
CLI004307,2025-04-01,43,7189.98,6730.24,24,1873.22,0,31,1,1.0
CLI004307,2025-05-01,40,6338.05,7114.58,13,1730.91,2,29,1,0.6777
CLI004307,2025-06-01,45,7440.27,7274.0,14,2447.03,1,28,2,0.7246
CLI004307,2025-07-01,40,6068.03,7344.54,18,1911.36,1,32,2,0.8013
CLI004307,2025-08-01,43,8647.44,7265.52,14,2137.62,2,21,1,0.6852
CLI004307,2025-09-01,44,7869.24,6315.77,16,1788.74,2,48,2,0.6115
CLI004307,2025-10-01,48,8197.6,7576.73,26,1838.33,0,26,3,0.9226
CLI004307,2025-11-01,49,6887.0,6738.72,17,1613.74,1,29,0,0.7561
CLI004307,2025-12-01,46,7875.94,7751.7,21,2353.84,0,38,1,0.958
CLI004308,2025-01-01,69,9735.14,8562.51,44,1255.49,0,85,0,1.0
CLI004308,2025-02-01,58,10852.21,6972.83,33,1450.34,1,55,0,0.9443
CLI004308,2025-03-01,55,7422.93,7338.32,22,1297.52,0,54,0,0.9412
CLI004308,2025-04-01,55,8982.77,6115.81,34,998.13,0,51,0,0.9746
CLI004308,2025-05-01,78,10312.11,5859.08,41,850.29,1,47,0,0.9157
CLI004308,2025-06-01,54,9128.16,8180.0,29,1274.02,0,60,1,0.9678
CLI004308,2025-07-01,73,10358.51,5399.69,42,797.73,0,38,0,0.9437
CLI004308,2025-08-01,64,11438.57,6356.0,34,1306.11,1,72,0,0.9086
CLI004308,2025-09-01,80,8800.64,8706.0,42,1273.52,1,44,0,0.9331
CLI004308,2025-10-01,62,10169.36,6986.34,24,1499.32,1,64,0,0.9365
CLI004308,2025-11-01,76,9010.0,6139.9,42,1044.3,0,66,0,0.9534
CLI004308,2025-12-01,76,10187.92,9684.85,32,1423.85,0,45,0,0.9625
CLI004309,2025-01-01,40,7432.38,5908.15,19,1672.07,0,49,1,0.9422
CLI004309,2025-02-01,41,6595.69,5399.26,23,1324.83,1,53,0,0.9157
CLI004309,2025-03-01,49,6104.99,6371.17,27,2180.71,0,40,0,0.9994
CLI004309,2025-04-01,53,7337.71,3940.55,29,1287.16,1,46,1,0.9148
CLI004309,2025-05-01,55,7888.5,5447.74,30,1800.58,0,60,0,1.0
CLI004309,2025-06-01,47,7065.55,7209.82,23,1986.59,1,31,0,0.9218
CLI004309,2025-07-01,49,6074.75,6342.72,18,1883.98,1,53,1,0.8721
CLI004309,2025-08-01,58,9061.25,5870.6,34,1980.56,0,74,0,0.9782
CLI004309,2025-09-01,50,5531.45,6399.31,28,1899.44,0,26,0,0.9239
CLI004309,2025-10-01,49,7700.68,6305.15,26,1841.28,0,55,1,0.9742
CLI004309,2025-11-01,45,6913.82,7359.27,25,1905.33,1,52,0,0.8846
CLI004309,2025-12-01,64,8777.4,5139.37,38,1370.26,1,58,0,0.9456
CLI004310,2025-01-01,29,2627.52,2184.9,4,703.96,4,5,4,0.2272
CLI004310,2025-02-01,30,2689.58,1586.62,4,480.1,4,14,3,0.2366
CLI004310,2025-03-01,35,2524.06,1862.75,7,438.43,4,2,4,0.3714
CLI004310,2025-04-01,22,2819.09,1627.51,2,578.32,2,9,1,0.2001
CLI004310,2025-05-01,33,2351.96,1681.5,4,549.3,4,1,3,0.2276
CLI004310,2025-06-01,33,2248.02,1939.47,4,638.08,3,0,5,0.2854
CLI004310,2025-07-01,31,1791.65,2146.01,7,764.93,3,2,2,0.3769
CLI004310,2025-08-01,27,2798.2,1422.77,6,320.42,2,4,3,0.4752
CLI004310,2025-09-01,31,2584.49,1975.93,7,668.9,3,8,5,0.42
CLI004310,2025-10-01,31,2346.13,2010.4,4,545.59,4,8,4,0.2673
CLI004310,2025-11-01,33,2497.15,1297.31,9,399.25,2,0,5,0.6893
CLI004310,2025-12-01,36,3234.54,2172.97,2,729.96,3,9,3,0.1456
CLI004311,2025-01-01,57,3879.96,5095.81,23,2191.07,4,28,3,0.6497
CLI004311,2025-02-01,50,4363.88,2967.98,19,1596.14,2,29,1,0.643
CLI004311,2025-03-01,50,3944.58,3770.15,19,2355.96,1,21,0,0.8856
CLI004311,2025-04-01,48,4025.03,4001.22,16,1873.67,3,15,0,0.6956
CLI004311,2025-05-01,55,4296.04,3821.04,24,1717.07,1,38,0,0.7783
CLI004311,2025-06-01,45,4898.16,3775.47,16,2174.31,1,44,1,0.7936
CLI004311,2025-07-01,47,3840.17,3415.54,19,2127.09,1,49,1,0.7713
CLI004311,2025-08-01,52,5260.81,5170.82,26,2331.21,1,38,2,0.8892
CLI004311,2025-09-01,61,4029.84,4362.5,24,2332.0,4,25,1,0.6944
CLI004311,2025-10-01,49,4055.49,4437.31,20,1888.72,1,28,1,0.753
CLI004311,2025-11-01,65,5147.6,3704.6,26,2115.08,3,34,2,0.7073
CLI004311,2025-12-01,57,3158.63,4194.77,32,2041.57,1,15,1,0.8982
CLI004312,2025-01-01,5,5086.53,4209.86,1,111.58,0,8,3,0.4456
CLI004312,2025-02-01,3,5434.16,4774.31,0,109.49,0,0,1,0.2426
CLI004312,2025-03-01,5,5336.74,3621.23,1,78.97,1,1,3,0.4474
CLI004312,2025-04-01,2,6670.86,4068.02,1,105.69,0,9,6,0.5481
CLI004312,2025-05-01,3,6590.56,4439.78,0,83.71,0,2,5,0.1747
CLI004312,2025-06-01,2,4839.55,4904.41,0,115.5,0,5,6,0.2283
CLI004312,2025-07-01,1,5753.99,4266.32,0,119.6,0,6,4,0.3854
CLI004312,2025-08-01,7,4543.77,3439.77,2,74.79,0,0,3,0.4425
CLI004312,2025-09-01,4,5722.29,4517.84,1,100.24,0,6,4,0.375
CLI004312,2025-10-01,5,4154.12,4004.81,1,116.25,0,14,1,0.2814
CLI004312,2025-11-01,5,6323.03,3589.02,1,79.29,1,0,2,0.4053
CLI004312,2025-12-01,5,4759.97,4564.06,1,115.3,0,4,2,0.427
CLI004313,2025-01-01,61,12198.01,9621.41,37,1911.07,0,51,0,0.9579
CLI004313,2025-02-01,65,14855.11,9767.34,38,1817.0,0,51,0,0.9687
CLI004313,2025-03-01,72,12825.14,10263.97,40,1979.49,1,53,0,0.9454
CLI004313,2025-04-01,66,11613.93,12468.49,40,1907.37,0,71,0,0.9573
CLI004313,2025-05-01,77,11227.24,13249.36,43,1809.89,0,48,0,0.9519
CLI004313,2025-06-01,64,13554.24,9177.21,33,1938.31,0,65,0,0.9958
CLI004313,2025-07-01,71,13754.54,10752.74,33,1494.89,0,54,0,0.9675
CLI004313,2025-08-01,51,9733.55,9559.49,29,2095.87,1,65,1,0.9106
CLI004313,2025-09-01,69,15323.42,10251.65,32,1956.65,0,42,0,0.9619
CLI004313,2025-10-01,67,12199.77,10813.54,33,2120.43,0,89,0,0.9613
CLI004313,2025-11-01,77,15974.1,9177.15,39,2031.05,1,57,1,0.9204
CLI004313,2025-12-01,84,14055.38,11679.01,45,1690.31,1,68,0,0.9636
CLI004314,2025-01-01,40,5068.89,2951.31,24,556.15,0,54,0,0.9475
CLI004314,2025-02-01,58,5270.39,3593.4,32,1020.03,0,43,0,1.0
CLI004314,2025-03-01,43,4414.92,2848.22,21,547.49,0,42,0,0.9313
CLI004314,2025-04-01,47,4482.43,3709.16,26,886.95,0,61,0,0.9426
CLI004314,2025-05-01,52,4603.31,3246.44,26,705.45,0,39,1,1.0
CLI004314,2025-06-01,53,4190.73,3700.37,22,902.59,0,47,0,0.9623
CLI004314,2025-07-01,42,5394.15,3049.75,24,677.2,0,38,0,1.0
CLI004314,2025-08-01,50,4675.31,3879.54,18,868.53,1,44,0,0.8866
CLI004314,2025-09-01,62,5537.58,3157.76,34,702.04,0,67,0,1.0
CLI004314,2025-10-01,46,5470.92,4180.81,25,1223.47,1,38,0,0.8455
CLI004314,2025-11-01,55,5707.82,4594.69,32,1269.54,0,44,0,0.9632
CLI004314,2025-12-01,58,5561.93,4641.53,37,1349.71,0,55,0,0.9903
CLI004315,2025-01-01,64,19382.75,15592.53,28,2310.48,2,30,1,0.8288
CLI004315,2025-02-01,77,17376.08,12156.37,36,2773.44,2,3,1,0.8363
CLI004315,2025-03-01,78,19595.33,12802.76,24,2217.07,3,19,2,0.7379
CLI004315,2025-04-01,84,22045.19,12470.84,32,2342.43,3,20,0,0.7206
CLI004315,2025-05-01,79,20076.39,14925.37,35,2543.41,4,15,1,0.7084
CLI004315,2025-06-01,67,17722.58,14530.6,28,2258.89,3,25,1,0.7735
CLI004315,2025-07-01,78,21105.49,11399.21,34,1721.32,1,27,1,0.8905
CLI004315,2025-08-01,72,21225.48,15337.01,35,2242.19,1,36,0,0.8739
CLI004315,2025-09-01,89,24301.91,17443.72,33,2881.94,3,29,1,0.8182
CLI004315,2025-10-01,81,23444.61,15338.03,36,3501.61,1,21,1,0.9267
CLI004315,2025-11-01,74,20952.48,14053.47,40,3167.36,1,22,0,0.8407
CLI004315,2025-12-01,85,19887.75,19037.38,33,3448.14,1,18,1,0.8908
CLI004316,2025-01-01,25,1658.94,904.08,6,86.05,2,3,5,0.3842
CLI004316,2025-02-01,25,1325.38,1022.21,4,94.82,3,5,3,0.4058
CLI004316,2025-03-01,23,1707.92,1039.69,5,111.45,1,5,3,0.5332
CLI004316,2025-04-01,26,1431.78,1066.04,2,92.12,2,3,4,0.1581
CLI004316,2025-05-01,25,1301.31,740.91,6,71.46,3,5,5,0.3987
CLI004316,2025-06-01,20,1313.56,927.07,6,78.07,1,15,1,0.5509
CLI004316,2025-07-01,18,1159.37,1114.52,6,105.92,2,3,1,0.5298
CLI004316,2025-08-01,22,1092.35,1048.66,5,115.57,3,9,4,0.4288
CLI004316,2025-09-01,16,1384.38,798.26,3,78.2,1,5,6,0.3209
CLI004316,2025-10-01,24,1084.41,1065.2,4,131.57,3,13,2,0.2847
CLI004316,2025-11-01,26,1235.89,1076.95,4,116.81,2,11,3,0.3896
CLI004316,2025-12-01,32,1203.32,989.45,7,114.63,2,3,2,0.4864
CLI004317,2025-01-01,63,3670.99,3756.29,36,805.22,0,40,0,1.0
CLI004317,2025-02-01,58,3499.3,3331.21,26,725.02,0,32,0,1.0
CLI004317,2025-03-01,61,4448.05,1942.76,24,332.11,1,61,0,0.8699
CLI004317,2025-04-01,53,3831.65,2713.8,29,593.22,1,32,0,0.9115
CLI004317,2025-05-01,61,3756.66,2188.94,30,392.21,0,36,0,0.9723
CLI004317,2025-06-01,56,3907.64,2936.38,31,560.79,0,42,0,0.93
CLI004317,2025-07-01,75,4802.98,2628.99,37,653.94,1,43,0,0.9516
CLI004317,2025-08-01,56,4434.45,3491.14,22,586.79,1,47,0,0.9221
CLI004317,2025-09-01,62,3723.86,2555.28,33,463.51,0,42,0,0.9452
CLI004317,2025-10-01,55,4122.04,2779.93,30,428.32,0,45,0,0.9776
CLI004317,2025-11-01,62,3936.59,3540.61,30,802.82,0,42,1,1.0
CLI004317,2025-12-01,75,4256.42,3300.71,30,610.38,0,51,1,0.9897
CLI004318,2025-01-01,17,3877.88,4362.5,3,151.21,2,5,3,0.4661
CLI004318,2025-02-01,20,4122.69,3866.0,1,136.0,2,0,5,0.0581
CLI004318,2025-03-01,19,4995.66,3045.22,4,82.21,1,0,6,0.4257
CLI004318,2025-04-01,20,4582.13,3399.3,2,98.65,3,6,4,0.1707
CLI004318,2025-05-01,18,4941.28,3289.11,5,98.72,2,9,3,0.4053
CLI004318,2025-06-01,22,3995.32,2770.56,3,80.28,1,15,4,0.2859
CLI004318,2025-07-01,23,5246.51,3597.04,4,100.04,3,3,6,0.3438
CLI004318,2025-08-01,16,5557.61,3539.01,2,114.58,2,0,4,0.2441
CLI004318,2025-09-01,19,4512.26,3588.35,4,130.18,2,5,3,0.5029
CLI004318,2025-10-01,18,3949.8,3753.24,2,92.74,1,8,6,0.2193
CLI004318,2025-11-01,17,3655.88,3685.39,2,125.09,2,0,3,0.1862
CLI004318,2025-12-01,21,4523.54,4570.88,4,169.58,3,9,2,0.2724
CLI004319,2025-01-01,82,5456.12,4976.89,38,854.97,1,46,0,0.9422
CLI004319,2025-02-01,73,6579.54,3908.82,39,697.69,0,64,0,0.9806
CLI004319,2025-03-01,71,5154.82,5042.42,36,1259.15,1,41,0,0.9058
CLI004319,2025-04-01,91,6307.02,4995.48,35,976.33,1,63,0,0.9096
CLI004319,2025-05-01,92,5799.05,5158.3,42,1435.6,1,46,0,0.9327
CLI004319,2025-06-01,77,5462.88,4088.9,46,939.42,0,63,0,0.9691
CLI004319,2025-07-01,77,7128.89,4431.73,46,775.38,0,36,1,0.964
CLI004319,2025-08-01,90,7494.46,4748.88,47,1234.97,1,33,0,0.9272
CLI004319,2025-09-01,96,7067.47,4927.03,40,1226.03,0,27,0,0.9729
CLI004319,2025-10-01,83,6175.86,5843.46,36,1028.57,1,42,0,0.9033
CLI004319,2025-11-01,95,6818.3,4302.19,43,1116.72,1,84,0,0.9306
CLI004319,2025-12-01,100,5860.27,4507.29,40,1254.33,1,65,1,0.9552
CLI004320,2025-01-01,44,2856.04,2336.36,12,1423.13,2,26,2,0.5985
CLI004320,2025-02-01,46,3584.25,2591.59,12,1347.85,2,40,1,0.5314
CLI004320,2025-03-01,43,3189.14,3361.19,19,2222.59,1,41,1,0.8699
CLI004320,2025-04-01,36,3964.89,2039.73,17,1412.92,0,28,2,0.9422
CLI004320,2025-05-01,45,3057.02,3371.57,26,1702.06,0,23,2,0.9557
CLI004320,2025-06-01,37,2499.09,2522.47,20,1235.3,0,24,1,0.9248
CLI004320,2025-07-01,33,2643.78,3074.19,12,1827.8,1,19,0,0.7811
CLI004320,2025-08-01,43,2622.82,2572.72,20,1487.17,1,37,1,0.8461
CLI004320,2025-09-01,43,2380.99,3408.15,17,2338.56,1,39,1,0.848
CLI004320,2025-10-01,42,3239.8,3376.17,13,1801.92,2,34,0,0.7179
CLI004320,2025-11-01,34,2917.59,2799.08,17,1584.3,0,32,1,0.9851
CLI004320,2025-12-01,44,3346.94,3945.51,15,2589.63,2,28,1,0.7787
CLI004321,2025-01-01,88,3575.52,2914.83,52,518.71,1,45,0,0.9613
CLI004321,2025-02-01,96,3875.33,3140.19,53,678.85,1,42,0,0.934
CLI004321,2025-03-01,76,4300.01,2167.15,30,508.98,1,47,0,0.9082
CLI004321,2025-04-01,91,4094.36,3834.15,53,588.36,1,50,0,0.916
CLI004321,2025-05-01,81,5075.79,3488.17,49,547.0,0,60,0,0.9606
CLI004321,2025-06-01,77,4486.04,4013.36,38,763.84,1,19,0,0.9144
CLI004321,2025-07-01,91,3548.1,3808.78,36,787.34,0,40,0,0.9615
CLI004321,2025-08-01,83,4762.99,3093.3,46,672.2,2,73,0,0.8994
